date,open,high,low,close
2011-03-16,6.401,6.5107,6.3934,6.4812
2011-03-17,6.4773,6.4936,6.401,6.4152
2011-03-18,6.4157,6.4343,6.2711,6.2711
2011-03-21,6.2711,6.2963,6.2509,6.2679
2011-03-22,6.2688,6.3197,6.2508,6.3145
2011-03-23,6.3148,6.3488,6.291,6.3462
2011-03-24,6.3464,6.3505,6.2955,6.3226
2011-03-25,6.3226,6.3957,6.3066,6.3795
2011-03-28,6.39,6.4192,6.3603,6.3874
2011-03-29,6.388,6.3964,6.3325,6.3325
2011-03-30,6.3335,6.3622,6.3147,6.3255
2011-03-31,6.3249,6.3288,6.2717,6.3237
2011-04-01,6.3225,6.3721,6.2769,6.2958
2011-04-04,6.2819,6.334,6.2712,6.3265
2011-04-05,6.3262,6.3766,6.3184,6.3309
2011-04-06,6.331,6.3355,6.2817,6.3021
2011-04-07,6.3023,6.3485,6.2995,6.3172
2011-04-08,6.3174,6.3265,6.2019,6.2019
2011-04-11,6.2065,6.265,6.1864,6.2613
2011-04-12,6.2597,6.3204,6.2479,6.3002
2011-04-13,6.3001,6.3065,6.2195,6.2584
2011-04-14,6.2573,6.2896,6.2038,6.2146
2011-04-15,6.2146,6.2187,6.1819,6.1842
2011-04-18,6.1978,6.3368,6.1919,6.3027
2011-04-19,6.3029,6.3212,6.2158,6.2221
2011-04-20,6.2217,6.2258,6.1132,6.1301
2011-04-21,6.1299,6.1352,6.0753,6.1031
2011-04-22,6.1044,6.121,6.0902,6.1044
2011-04-25,6.0947,6.1074,6.061,6.1013
2011-04-26,6.1011,6.1386,6.0779,6.1136
2011-04-27,6.1146,6.116,6.0356,6.0372
2011-04-28,6.0381,6.0569,6.008,6.0137
2011-04-29,6.0143,6.0433,5.9853,6.0404
2011-05-02,6.039,6.0584,5.9794,6.0162
2011-05-03,6.015,6.0653,6.0047,6.0485
2011-05-04,6.0497,6.098,6.0304,6.0968
2011-05-05,6.102,6.2371,6.0564,6.233
2011-05-06,6.2332,6.3087,6.1776,6.3079
2011-05-09,6.2882,6.3083,6.224,6.2554
2011-05-10,6.2569,6.2912,6.2144,6.2198
